epoch,acc,loss,val_acc,val_loss
65,0.9882075,0.03274605115919532,0.9259259,0.2765557255764557
66,0.9929245,0.025648006658676028,0.92043895,0.31379395044716624
67,0.9876179,0.03444993651234808,0.92455417,0.3005996197921994
68,0.9811321,0.06343438943962233,0.92043895,0.3251911512945251
69,0.9823113,0.04214614814637176,0.9231824,0.29179657779031004
70,0.9858491,0.0457959058057552,0.9231824,0.2926941382173648
71,0.9893868,0.026151623854738713,0.9259259,0.26417152548850154
72,0.9870283,0.040043038358903084,0.92729765,0.3386921116517568
73,0.9793632,0.05866915834540466,0.9190672,0.30572129737979264
74,0.9858491,0.0381822074150649,0.9286694,0.34558192962481654
75,0.9893868,0.03870748628901739,0.9382716,0.28099924342295435
76,0.9870283,0.028709764921826857,0.91769546,0.3183504987114578
77,0.9887972,0.033677269760925624,0.92455417,0.34388415280484247
78,0.9917453,0.021327065998295165,0.93004113,0.3493274144307085
79,0.9935142,0.019287707410392544,0.93004113,0.3397970623113164
80,0.9858491,0.04241479908853093,0.9259259,0.3168213977816991
81,0.9911557,0.02310713961086772,0.9259259,0.34853920122846166
82,0.9923349,0.02026537881740193,0.9053498,0.4465796843334644
83,0.9911557,0.02849031097194145,0.91769546,0.34042330047394187
84,0.9899764,0.02522568190020052,0.914952,0.3584472644149194
85,0.9852594,0.049940442420401666,0.92043895,0.28329968715114684
86,0.990566,0.0275262343748868,0.9163237,0.3541408665222723
87,0.9911557,0.027749695373097225,0.9231824,0.3018961319462262
88,0.9929245,0.02471698253011366,0.9259259,0.32178524246922247
89,0.9941038,0.020244440735967935,0.909465,0.3692835815894751
90,0.9911557,0.026213642821497865,0.93004113,0.29135559581025966
91,0.990566,0.03212265371902898,0.9218107,0.37469301130545973
92,0.9876179,0.03700588899829319,0.92729765,0.3485126670332439
93,0.9846698,0.043863060827068284,0.91769546,0.34272946235410795
94,0.9911557,0.024522044273084558,0.8861454,0.49490113501195554
95,0.9823113,0.06526527576970007,0.92043895,0.23585815348538516
96,0.9917453,0.030442045108669984,0.9259259,0.31496201362588605
97,0.9946934,0.0158501659884592,0.92455417,0.3486352383845137
98,0.9923349,0.032072146026415414,0.9231824,0.3075177261225154
99,0.9899764,0.03073401680053651,0.9259259,0.3018531878830147
