epoch,acc,loss,val_acc,val_loss
44,0.94989693,0.12720660950719695,0.83429515,0.5399627865392712
45,0.95340204,0.1246540387235966,0.81450945,0.5908849640317132
46,0.9546392,0.11914596140384674,0.8120363,0.5588383543176879
47,0.9527835,0.1189933209658898,0.8276999,0.5798135741328957
48,0.9591752,0.11487795385349657,0.8219291,0.6070124114336106
49,0.95773196,0.11458740791094672,0.84006596,0.5455191225329412
50,0.9597938,0.11292095273118659,0.8285243,0.549581480193315
51,0.95958763,0.10493708822223329,0.8285243,0.580339452597295
52,0.9591752,0.11409773955947346,0.8367683,0.5415429237551268
53,0.9630928,0.09745826577402882,0.8219291,0.6005299702618403
54,0.96783507,0.0909872044546088,0.8235779,0.6006176368519971
55,0.9604124,0.10641857291619802,0.8268755,0.5962670615214704
56,0.9643299,0.09977250212861091,0.844188,0.5797146487019815
57,0.9684536,0.08832791019883966,0.8326463,0.6521859856941242
58,0.9637113,0.10067074799967796,0.82440233,0.6397987855728854
59,0.96927834,0.0893829044753436,0.8268755,0.6682388975614373
60,0.96907216,0.08850227300269702,0.83594394,0.7039209123691643
61,0.9643299,0.09649406498854922,0.83017313,0.6307655038267546
62,0.9684536,0.09023993976951875,0.82440233,0.6130699016589914
63,0.9694845,0.09071547723000811,0.8169827,0.6542611679727148
64,0.97257733,0.07729195837507542,0.8235779,0.6833764216375076
65,0.9698969,0.08197999381834699,0.8276999,0.5970636112131762
66,0.96474224,0.0923290764671011,0.83511955,0.598045837849698
67,0.9750515,0.07527438848615461,0.8318219,0.6519957129265391
68,0.9734021,0.0682575977340187,0.8178071,0.7476558171562783
69,0.9698969,0.08326583131072447,0.84501237,0.6250887747549951
70,0.974433,0.07571532235164004,0.84006596,0.6358268540552207
71,0.96969074,0.07568545341491699,0.8194559,0.696648710342055
72,0.971134,0.07567258419910657,0.82440233,0.6665901667012327
73,0.97525775,0.07535113180421063,0.8326463,0.6160599317613557
74,0.9698969,0.08743436925190011,0.8178071,0.6399081213260032
75,0.9715464,0.08007227443542678,0.82934874,0.5719944238171337
76,0.97237116,0.07357873397082397,0.81450945,0.6979493522388525
77,0.9771134,0.06564862190448131,0.83347076,0.6845860982963298
78,0.9756701,0.06746638274069913,0.83511955,0.6932928900726552
79,0.97525775,0.06991943821771858,0.84501237,0.6568379247375293
80,0.98,0.06413391929657496,0.83347076,0.6813002256499964
81,0.9762887,0.06614155609045447,0.83924156,0.6735614871349791
82,0.97773194,0.05514318043116442,0.82440233,0.743192683146792
83,0.97773194,0.05837354128124173,0.8153339,0.6717243744436612
84,0.9734021,0.07468405834101524,0.8276999,0.7123910324296377
85,0.97814435,0.060026989872615365,0.8211047,0.7139797297667986
86,0.97649485,0.06853004855900696,0.82440233,0.688896332805253
87,0.97649485,0.06492846630744098,0.8326463,0.6758561518599155
88,0.97876287,0.06410697695674356,0.83924156,0.6723296631247371
89,0.97525775,0.07260340039570307,0.8235779,0.6563753257186965
90,0.97938144,0.05368382617303161,0.8194559,0.7389478606079004
91,0.9783505,0.05950569830374005,0.83594394,0.7615082146014837
92,0.9754639,0.06409429468598563,0.8326463,0.6295423234973382
93,0.9771134,0.0656367955088001,0.83924156,0.6527001042063336
94,0.9824742,0.05496288219678033,0.8260511,0.7179670004636319
95,0.97773194,0.059317416368225184,0.82934874,0.7150280566522138
96,0.98082477,0.05432437600779165,0.8309975,0.7612860313841654
97,0.9775258,0.05797136170962422,0.8112119,0.7831060896210698
98,0.974433,0.07083026892438378,0.83924156,0.6503645487049838
99,0.9779381,0.05960661855862313,0.8367683,0.6489485055576742
